goldSQL,prdeictSQL,ind_dev_set,hardness,question,db_id,gold_sql,predicted_sql,Incorrect final column,Missing constraint,Incorrect Constraint,Entity Column,execution
SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.SourceAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1,SELECT airports.City FROM airports GROUP BY airports.City ORDER BY Count(*) Desc LIMIT 1,224,extra,Which city is the most frequent source airport?,flight_2,SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.SourceAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1,SELECT airports.City FROM airports GROUP BY airports.City ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1,SELECT airlines.Abbreviation FROM airlines JOIN flights GROUP BY airlines.Abbreviation ORDER BY Count(*) Desc LIMIT 1,229,extra,Which airline has most number of flights?,flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1,SELECT airlines.Abbreviation FROM airlines JOIN flights GROUP BY airlines.Abbreviation ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1,SELECT flights.Airline FROM flights GROUP BY flights.FlightNo ORDER BY Count(*) Desc LIMIT 1,230,extra,What airline serves the most flights?,flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1,SELECT flights.Airline FROM flights GROUP BY flights.FlightNo ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
"SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1","SELECT airlines.Abbreviation, airlines.Country FROM airlines JOIN airports JOIN flights GROUP BY airlines.Abbreviation ORDER BY Count(*) Asc LIMIT 1",231,extra,Find the abbreviation and country of the airline that has fewest number of flights?,flight_2,"SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1","SELECT airlines.Abbreviation, airlines.Country FROM airlines JOIN airports JOIN flights GROUP BY airlines.Abbreviation ORDER BY Count(*) Asc LIMIT 1",na,na,na,na,True
"SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1","SELECT airlines.Abbreviation, airports.Country FROM airlines JOIN airports JOIN flights GROUP BY airlines.Abbreviation ORDER BY Count(*) Asc LIMIT 1",232,extra,What is the abbreviation of the airilne has the fewest flights and what country is it in?,flight_2,"SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1","SELECT airlines.Abbreviation, airports.Country FROM airlines JOIN airports JOIN flights GROUP BY airlines.Abbreviation ORDER BY Count(*) Asc LIMIT 1",False,False,False,False,False
"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""AHD""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',233,medium,What are airlines that have some flight departing from airport 'AHD'?,flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""AHD""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',na,na,na,na,True
"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""AHD""",SELECT airlines.Abbreviation FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal',234,medium,Which airlines have a flight with source airport AHD?,flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""AHD""",SELECT airlines.Abbreviation FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal',na,na,na,na,True
"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD""",SELECT flights.Airline FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',235,medium,What are airlines that have flights arriving at airport 'AHD'?,flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD""",SELECT flights.Airline FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',na,na,na,na,True
"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE flights.DestAirport = 'terminal',236,medium,Which airlines have a flight with destination airport AHD?,flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE flights.DestAirport = 'terminal',na,na,na,na,True
"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal' INTERSECT SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',237,extra,Find all airlines that have flights from both airports 'APG' and 'CVO'.,flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal' INTERSECT SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',na,na,na,na,True
"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal' INTERSECT SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',238,extra,Which airlines have departing flights from both APG and CVO airports?,flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal' INTERSECT SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',na,na,na,na,True
"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG""",SELECT flights.Airline FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal' AND airports.AirportCode != 'terminal',239,extra,Find all airlines that have flights from airport 'CVO' but not from 'APG'.,flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG""",SELECT flights.Airline FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal' AND airports.AirportCode != 'terminal',na,na,na,na,True
"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal' EXCEPT SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',240,extra,Which airlines have departures from CVO but not from APG airports?,flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG""",SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal' EXCEPT SELECT airlines.Abbreviation FROM airlines JOIN airports JOIN flights WHERE airports.AirportCode = 'terminal',na,na,na,na,True
SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,SELECT airlines.uid FROM airlines JOIN flights GROUP BY airlines.uid HAVING Count(*) >= 'terminal',241,medium,Find all airlines that have at least 10 flights.,flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,SELECT airlines.uid FROM airlines JOIN flights GROUP BY airlines.uid HAVING Count(*) >= 'terminal',False,False,False,False,False
SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,SELECT airlines.Abbreviation FROM airlines JOIN flights GROUP BY airlines.Abbreviation HAVING Count(*) >= 'terminal',242,medium,Which airlines have at least 10 flights?,flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,SELECT airlines.Abbreviation FROM airlines JOIN flights GROUP BY airlines.Abbreviation HAVING Count(*) >= 'terminal',False,False,False,False,False
SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200,SELECT airlines.uid FROM airlines JOIN flights GROUP BY flights.Airline HAVING Count(*) < 'terminal',243,medium,Find all airlines that have fewer than 200 flights.,flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200,SELECT airlines.uid FROM airlines JOIN flights GROUP BY flights.Airline HAVING Count(*) < 'terminal',False,False,False,False,False
SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200,SELECT airlines.Abbreviation FROM airlines EXCEPT SELECT flights.Airline FROM flights WHERE flights.FlightNo < 'terminal',244,medium,Which airlines have less than 200 flights?,flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200,SELECT airlines.Abbreviation FROM airlines EXCEPT SELECT flights.Airline FROM flights WHERE flights.FlightNo < 'terminal',False,False,False,False,False
"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines""",SELECT flights.FlightNo FROM airlines JOIN airports JOIN flights WHERE airlines.Airline = 'terminal',245,medium,"What are flight numbers of Airline ""United Airlines""?",flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines""",SELECT flights.FlightNo FROM airlines JOIN airports JOIN flights WHERE airlines.Airline = 'terminal',False,False,False,False,False
"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG""",SELECT flights.FlightNo FROM airports JOIN flights ON airports.AirportCode = flights.SourceAirport WHERE airports.Country = 'terminal',247,easy,"What are flight numbers of flights departing from Airport ""APG""?",flight_2,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG""",SELECT flights.FlightNo FROM airports JOIN flights ON airports.AirportCode = flights.SourceAirport WHERE airports.Country = 'terminal',na,na,na,na,True
"SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG""",SELECT flights.FlightNo FROM flights WHERE flights.DestAirport LIKE 'terminal',250,easy,Give the flight numbers of flights landing at APG.,flight_2,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG""",SELECT flights.FlightNo FROM flights WHERE flights.DestAirport LIKE 'terminal',na,na,na,na,True
SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),SELECT airports.AirportName FROM airports EXCEPT SELECT airports.AirportName FROM airports JOIN flights ON airports.AirportCode = flights.SourceAirport,257,hard,Find the name of airports which do not have any flight in and out.,flight_2,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),SELECT airports.AirportName FROM airports EXCEPT SELECT airports.AirportName FROM airports JOIN flights ON airports.AirportCode = flights.SourceAirport,False,False,False,False,False
SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),SELECT airports.AirportName FROM airports EXCEPT SELECT flights.SourceAirport FROM airports JOIN flights ON airports.AirportCode = flights.SourceAirport,258,hard,Which airports do not have departing or arriving flights?,flight_2,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),SELECT airports.AirportName FROM airports EXCEPT SELECT flights.SourceAirport FROM airports JOIN flights ON airports.AirportCode = flights.SourceAirport,False,False,False,False,False
SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,SELECT employee.City FROM employee WHERE employee.Age > 'terminal',265,medium,Which cities do more than one employee under age 30 come from?,employee_hire_evaluation,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,SELECT employee.City FROM employee WHERE employee.Age > 'terminal',False,False,False,False,False
SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,SELECT employee.City FROM employee WHERE employee.Age > 'terminal',266,medium,Find the cities that have more than one employee under age 30.,employee_hire_evaluation,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,SELECT employee.City FROM employee WHERE employee.Age > 'terminal',False,False,False,False,False
"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name","SELECT Count(*), shop.Name FROM shop JOIN hiring ON shop.Shop_ID = hiring.Shop_ID GROUP BY hiring.Shop_ID",287,medium,Find the number of employees hired in each shop; show the shop name as well.,employee_hire_evaluation,"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name","SELECT Count(*), shop.Name FROM shop JOIN hiring ON shop.Shop_ID = hiring.Shop_ID GROUP BY hiring.Shop_ID",False,False,False,False,False
"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name","SELECT Count(*), shop.Name FROM employee JOIN shop JOIN hiring ON employee.Employee_ID = hiring.Employee_ID AND hiring.Shop_ID = shop.Shop_ID AND employee.Employee_ID = hiring.Employee_ID GROUP BY shop.Name",288,medium,"For each shop, return the number of employees working there and the name of the shop.",employee_hire_evaluation,"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name","SELECT Count(*), shop.Name FROM employee JOIN shop JOIN hiring ON employee.Employee_ID = hiring.Employee_ID AND hiring.Shop_ID = shop.Shop_ID AND employee.Employee_ID = hiring.Employee_ID GROUP BY shop.Name",na,na,na,na,True
SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,SELECT shop.District FROM shop WHERE shop.Number_products > 'terminal' INTERSECT SELECT shop.District FROM shop WHERE shop.Number_products > 'terminal',293,hard,Which district has both stores with less than 3000 products and stores with more than 10000 products?,employee_hire_evaluation,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,SELECT shop.District FROM shop WHERE shop.Number_products > 'terminal' INTERSECT SELECT shop.District FROM shop WHERE shop.Number_products > 'terminal',na,na,na,na,True
SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,SELECT shop.District FROM shop WHERE shop.Number_products > 'terminal' INTERSECT SELECT shop.District FROM shop WHERE shop.Number_products > 'terminal',294,hard,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products.,employee_hire_evaluation,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,SELECT shop.District FROM shop WHERE shop.Number_products > 'terminal' INTERSECT SELECT shop.District FROM shop WHERE shop.Number_products > 'terminal',na,na,na,na,True
"SELECT min(Version_Number) ,  template_type_code FROM Templates","SELECT Min(Templates.Version_Number), Templates.Template_Type_Code FROM Templates GROUP BY Templates.Template_Type_Code",335,medium,What the smallest version number and its template type code?,cre_Doc_Template_Mgt,"SELECT min(Version_Number) ,  template_type_code FROM Templates","SELECT Min(Templates.Version_Number), Templates.Template_Type_Code FROM Templates GROUP BY Templates.Template_Type_Code",False,False,False,False,False
"SELECT min(Version_Number) ,  template_type_code FROM Templates","SELECT Min(Templates.Version_Number), Templates.Template_Type_Code FROM Templates GROUP BY Templates.Template_Type_Code",336,medium,"Return the lowest version number, along with its corresponding template type code.",cre_Doc_Template_Mgt,"SELECT min(Version_Number) ,  template_type_code FROM Templates","SELECT Min(Templates.Version_Number), Templates.Template_Type_Code FROM Templates GROUP BY Templates.Template_Type_Code",False,False,False,False,False
SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Templates.Template_Type_Code FROM Templates GROUP BY Templates.Template_Type_Code ORDER BY Count(*) Desc LIMIT 1,344,extra,Return the code of the template type that is most commonly used in documents.,cre_Doc_Template_Mgt,SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Templates.Template_Type_Code FROM Templates GROUP BY Templates.Template_Type_Code ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,SELECT Templates.Template_Type_Code FROM Templates EXCEPT SELECT Documents.Template_ID FROM Documents,346,hard,What are the codes of template types that are not used for any document?,cre_Doc_Template_Mgt,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,SELECT Templates.Template_Type_Code FROM Templates EXCEPT SELECT Documents.Template_ID FROM Documents,False,False,False,False,False
select other_details from paragraphs where paragraph_text like 'korea',SELECT Paragraphs.Paragraph_Text FROM Paragraphs WHERE Paragraphs.Paragraph_Text LIKE 'terminal',361,medium,Show paragraph details for paragraph with text 'Korea ' .,cre_Doc_Template_Mgt,select other_details from paragraphs where paragraph_text like 'korea',SELECT Paragraphs.Paragraph_Text FROM Paragraphs WHERE Paragraphs.Paragraph_Text LIKE 'terminal',True,False,False,False,False
select other_details from paragraphs where paragraph_text like 'korea',SELECT Paragraphs.Paragraph_Text FROM Paragraphs WHERE Paragraphs.Paragraph_Text LIKE 'terminal',362,medium,What are the details for the paragraph that includes the text 'Korea ' ?,cre_Doc_Template_Mgt,select other_details from paragraphs where paragraph_text like 'korea',SELECT Paragraphs.Paragraph_Text FROM Paragraphs WHERE Paragraphs.Paragraph_Text LIKE 'terminal',True,False,False,False,False
"SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'","SELECT Paragraphs.Paragraph_ID, Documents.Document_Name FROM Documents JOIN Paragraphs ON Documents.Document_ID = Paragraphs.Document_ID WHERE Documents.Document_Name = 'terminal'",363,medium,Show all paragraph ids and texts for the document with name 'Welcome to NY'.,cre_Doc_Template_Mgt,"SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'","SELECT Paragraphs.Paragraph_ID, Documents.Document_Name FROM Documents JOIN Paragraphs ON Documents.Document_ID = Paragraphs.Document_ID WHERE Documents.Document_Name = 'terminal'",True,False,False,False,False
"SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id","SELECT Paragraphs.Document_ID, Count(*) FROM Paragraphs GROUP BY Paragraphs.Document_ID",367,medium,Show all document ids and the number of paragraphs in each document. Order by document id.,cre_Doc_Template_Mgt,"SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id","SELECT Paragraphs.Document_ID, Count(*) FROM Paragraphs GROUP BY Paragraphs.Document_ID",na,na,na,na,True
"SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id","SELECT Paragraphs.Document_ID, Count(*) FROM Paragraphs GROUP BY Paragraphs.Document_ID ORDER BY Count(*) Asc",368,medium,"Return the different document ids along with the number of paragraphs corresponding to each, ordered by id.",cre_Doc_Template_Mgt,"SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id","SELECT Paragraphs.Document_ID, Count(*) FROM Paragraphs GROUP BY Paragraphs.Document_ID ORDER BY Count(*) Asc",False,False,True,False,False
SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2,SELECT Paragraphs.Document_ID FROM Paragraphs WHERE Paragraphs.Paragraph_ID = 'terminal' GROUP BY Paragraphs.Document_ID HAVING Count(*) >= 'terminal',377,easy,What is the document id with 1 to 2 paragraphs?,cre_Doc_Template_Mgt,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2,SELECT Paragraphs.Document_ID FROM Paragraphs WHERE Paragraphs.Paragraph_ID = 'terminal' GROUP BY Paragraphs.Document_ID HAVING Count(*) >= 'terminal',False,False,False,False,False
SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2,SELECT Paragraphs.Document_ID FROM Documents JOIN Paragraphs ON Documents.Document_ID = Paragraphs.Document_ID GROUP BY Paragraphs.Document_ID HAVING Count(*) >= 'terminal' INTERSECT SELECT Paragraphs.Document_ID FROM Paragraphs GROUP BY Paragraphs.Document_ID HAVING Count(*) >= 'terminal',378,easy,Give the ids of documents that have between one and two paragraphs.,cre_Doc_Template_Mgt,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2,SELECT Paragraphs.Document_ID FROM Documents JOIN Paragraphs ON Documents.Document_ID = Paragraphs.Document_ID GROUP BY Paragraphs.Document_ID HAVING Count(*) >= 'terminal' INTERSECT SELECT Paragraphs.Document_ID FROM Paragraphs GROUP BY Paragraphs.Document_ID HAVING Count(*) >= 'terminal',False,False,False,False,False
SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Brazil' INTERSECT SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Ireland',SELECT Paragraphs.Document_ID FROM Documents JOIN Paragraphs ON Documents.Document_ID = Paragraphs.Document_ID WHERE Paragraphs.Paragraph_Text LIKE 'terminal',380,hard,What are the ids of documents that contain the paragraph text 'Brazil' and 'Ireland'?,cre_Doc_Template_Mgt,SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Brazil' INTERSECT SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Ireland',SELECT Paragraphs.Document_ID FROM Documents JOIN Paragraphs ON Documents.Document_ID = Paragraphs.Document_ID WHERE Paragraphs.Paragraph_Text LIKE 'terminal',False,False,False,False,False
SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,SELECT teacher.Name FROM teacher JOIN course_arrange ON teacher.Teacher_ID = course_arrange.Teacher_ID WHERE course_arrange.Grade = 'terminal' OR course_arrange.Grade = 'terminal',390,medium,What are the names of the teachers who are aged either 32 or 33?,course_teach,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,SELECT teacher.Name FROM teacher JOIN course_arrange ON teacher.Teacher_ID = course_arrange.Teacher_ID WHERE course_arrange.Grade = 'terminal' OR course_arrange.Grade = 'terminal',False,False,False,False,False
SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1,SELECT teacher.Name FROM teacher ORDER BY teacher.Age Asc LIMIT 1,392,medium,Where is the youngest teacher from?,course_teach,SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1,SELECT teacher.Name FROM teacher ORDER BY teacher.Age Asc LIMIT 1,True,False,False,False,False
SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,SELECT teacher.Age FROM teacher GROUP BY teacher.Age HAVING Count(*) >= 'terminal',398,easy,What are the towns from which at least two teachers come from?,course_teach,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,SELECT teacher.Age FROM teacher GROUP BY teacher.Age HAVING Count(*) >= 'terminal',na,na,na,na,True
